;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;108;18;31.320754717
1;2;Champagne;24;4;35.0
2;3;Picardie;36;6;29.1176470588
3;4;Haute-Normandie;36;6;28.0
4;5;Centre;84;14;32.0588235294
5;6;Basse-Normandie;24;4;37.3333333333
6;7;Bourgogne;30;5;24.2857142857
7;8;Nord;54;9;29.2
8;9;Lorraine;72;12;29.1428571429
9;10;Alsace;24;4;25.0
10;11;Franche Comté;138;23;34.1176470588
11;12;Pays de la Loire;60;10;36.0344827586
12;13;Bretagne;54;9;31.3636363636
13;14;Poitou Charentes;84;14;28.175
14;15;Aquitaine;60;10;31.25
15;16;Midi-Pyrénées;72;12;37.0
16;17;limousin;12;2;28.75
17;18;Rhône-Alpes;120;20;27.1551724138
18;19;Auvergne;42;7;25.75
19;20;Languedoc;54;9;26.6666666667
20;21;Provence Côte d'Azur;36;6;37.0
