;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;33;33;36.0322580645
1;2;Champagne;16;16;40.3846153846
2;3;Picardie;16;16;34.2666666667
3;4;Haute-Normandie;11;11;25.5
4;5;Centre;13;13;35.7692307692
5;6;Basse-Normandie;14;14;44.6153846154
6;7;Bourgogne;5;5;35.0
7;8;Nord;16;16;42.2857142857
8;9;Lorraine;17;17;32.8571428571
9;10;Alsace;15;15;33.9285714286
10;11;Franche Comté;3;3;43.3333333333
11;12;Pays de la Loire;22;22;28.3888888889
12;13;Bretagne;24;24;38.375
13;14;Poitou Charentes;16;16;46.25
14;15;Aquitaine;26;26;39.5833333333
15;16;Midi-Pyrénées;13;13;35.8333333333
16;17;limousin;3;3;22.6666666667
17;18;Rhône-Alpes;24;24;27.380952381
18;19;Auvergne;9;9;38.75
19;20;Languedoc;18;18;37.0
20;21;Provence Côte d'Azur;18;18;41.9444444444
