;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;29;29;40.44
1;2;Champagne;6;6;40.0
2;3;Picardie;11;11;36.5
3;4;Haute-Normandie;12;12;32.5
4;5;Centre;13;13;44.4615384615
5;6;Basse-Normandie;8;8;31.25
6;7;Bourgogne;7;7;44.2857142857
7;8;Nord;14;14;30.3846153846
8;9;Lorraine;20;20;37.75
9;10;Alsace;9;9;30.5555555556
10;11;Franche Comté;3;3;21.6666666667
11;12;Pays de la Loire;15;15;29.6428571429
12;13;Bretagne;17;17;43.4375
13;14;Poitou Charentes;13;13;36.6666666667
14;15;Aquitaine;27;27;41.9166666667
15;16;Midi-Pyrénées;14;14;40.0
16;17;limousin;2;2;37.5
17;18;Rhône-Alpes;22;22;44.0909090909
18;19;Auvergne;7;7;42.5
19;20;Languedoc;18;18;38.0588235294
20;21;Provence Côte d'Azur;15;15;42.5
