;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;319;319;36.8215613383
1;2;Champagne;70;70;36.7719298246
2;3;Picardie;79;79;35.3571428571
3;4;Haute-Normandie;79;79;35.3846153846
4;5;Centre;113;113;34.2210526316
5;6;Basse-Normandie;86;86;35.641025641
6;7;Bourgogne;32;32;41.7857142857
7;8;Nord;127;127;37.0265486726
8;9;Lorraine;114;114;41.0927835052
9;10;Alsace;74;74;32.6176470588
10;11;Franche Comté;80;80;39.3636363636
11;12;Pays de la Loire;125;125;35.592920354
12;13;Bretagne;119;119;37.6132075472
13;14;Poitou Charentes;90;90;34.2048192771
14;15;Aquitaine;147;147;37.7067669173
15;16;Midi-Pyrénées;78;78;36.7826086957
16;17;limousin;27;27;38.0
17;18;Rhône-Alpes;198;198;34.56
18;19;Auvergne;74;74;41.3970588235
19;20;Languedoc;142;142;33.0234375
20;21;Provence Côte d'Azur;131;131;38.4608695652
