;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;319;319;20.8556338028
1;2;Champagne;70;70;22.6333333333
2;3;Picardie;79;79;19.8823529412
3;4;Haute-Normandie;79;79;20.5694444444
4;5;Centre;113;113;19.2626262626
5;6;Basse-Normandie;86;86;19.3417721519
6;7;Bourgogne;32;32;20.275862069
7;8;Nord;127;127;19.1271186441
8;9;Lorraine;114;114;21.5145631068
9;10;Alsace;74;74;21.5438596491
10;11;Franche Comté;80;80;22.9594594595
11;12;Pays de la Loire;125;125;18.1111111111
12;13;Bretagne;119;119;19.0555555556
13;14;Poitou Charentes;90;90;19.3125
14;15;Aquitaine;147;147;20.2
15;16;Midi-Pyrénées;78;78;16.8873239437
16;17;limousin;27;27;18.2083333333
17;18;Rhône-Alpes;198;198;19.2834224599
18;19;Auvergne;74;74;20.0895522388
19;20;Languedoc;142;142;20.448
20;21;Provence Côte d'Azur;131;131;21.4576271186
