;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;33;33;21.1851851852
1;2;Champagne;16;16;28.5
2;3;Picardie;16;16;21.0666666667
3;4;Haute-Normandie;11;11;18.1818181818
4;5;Centre;13;13;17.0
5;6;Basse-Normandie;14;14;20.7692307692
6;7;Bourgogne;5;5;17.0
7;8;Nord;16;16;16.4666666667
8;9;Lorraine;17;17;23.2142857143
9;10;Alsace;15;15;23.3636363636
10;11;Franche Comté;3;3;18.3333333333
11;12;Pays de la Loire;22;22;14.6666666667
12;13;Bretagne;24;24;24.5
13;14;Poitou Charentes;16;16;27.5
14;15;Aquitaine;26;26;18.9130434783
15;16;Midi-Pyrénées;13;13;21.25
16;17;limousin;3;3;11.6666666667
17;18;Rhône-Alpes;24;24;14.65
18;19;Auvergne;9;9;25.25
19;20;Languedoc;18;18;17.3076923077
20;21;Provence Côte d'Azur;18;18;25.3125
