;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;43;43;18.7027027027
1;2;Champagne;3;3;25.0
2;3;Picardie;7;7;16.6666666667
3;4;Haute-Normandie;7;7;17.5
4;5;Centre;5;5;17.0
5;6;Basse-Normandie;5;5;17.5
6;7;Bourgogne;2;2;22.5
7;8;Nord;6;6;15.1666666667
8;9;Lorraine;10;10;20.4444444444
9;10;Alsace;3;3;10.0
10;11;Franche Comté;2;2;27.5
11;12;Pays de la Loire;17;17;19.1176470588
12;13;Bretagne;16;16;18.6666666667
13;14;Poitou Charentes;4;4;22.5
14;15;Aquitaine;14;14;21.4615384615
15;16;Midi-Pyrénées;12;12;21.1818181818
16;17;limousin;2;2;15.0
17;18;Rhône-Alpes;20;20;17.6315789474
18;19;Auvergne;5;5;26.25
19;20;Languedoc;11;11;24.0
20;21;Provence Côte d'Azur;10;10;18.125
