;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;108;18;31.0192307692
1;2;Champagne;24;4;20.9090909091
2;3;Picardie;36;6;29.7058823529
3;4;Haute-Normandie;36;6;34.0625
4;5;Centre;84;14;34.7777777778
5;6;Basse-Normandie;24;4;35.4166666667
6;7;Bourgogne;30;5;25.2307692308
7;8;Nord;54;9;44.3181818182
8;9;Lorraine;72;12;28.5714285714
9;10;Alsace;24;4;22.5
10;11;Franche Comté;138;23;32.5373134328
11;12;Pays de la Loire;60;10;36.4583333333
12;13;Bretagne;54;9;32.3636363636
13;14;Poitou Charentes;84;14;29.0256410256
14;15;Aquitaine;60;10;28.5416666667
15;16;Midi-Pyrénées;72;12;38.1142857143
16;17;limousin;12;2;32.0
17;18;Rhône-Alpes;120;20;26.4727272727
18;19;Auvergne;42;7;27.9411764706
19;20;Languedoc;54;9;30.6
20;21;Provence Côte d'Azur;36;6;33.3125
