;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;48;48;32.8666666667
1;2;Champagne;7;7;46.6666666667
2;3;Picardie;9;9;40.625
3;4;Haute-Normandie;17;17;28.0
4;5;Centre;6;6;36.6666666667
5;6;Basse-Normandie;8;8;38.125
6;7;Bourgogne;6;6;37.0
7;8;Nord;13;13;31.1538461538
8;9;Lorraine;13;13;39.8181818182
9;10;Alsace;6;6;31.6666666667
10;11;Franche Comté;3;3;26.6666666667
11;12;Pays de la Loire;14;14;33.5
12;13;Bretagne;17;17;33.0
13;14;Poitou Charentes;16;16;33.125
14;15;Aquitaine;18;18;34.6875
15;16;Midi-Pyrénées;9;9;41.8571428571
16;17;limousin;1;1;35.0
17;18;Rhône-Alpes;31;31;43.9285714286
18;19;Auvergne;9;9;49.375
19;20;Languedoc;12;12;30.0
20;21;Provence Côte d'Azur;20;20;59.7222222222
