;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;20;20;23.6666666667
1;2;Champagne;6;6;25.0
2;3;Picardie;9;9;14.1666666667
3;4;Haute-Normandie;4;4;22.5
4;5;Centre;11;11;22.7777777778
5;6;Basse-Normandie;15;15;19.6428571429
6;7;Bourgogne;2;2;20.0
7;8;Nord;11;11;25.1111111111
8;9;Lorraine;10;10;18.0
9;10;Alsace;13;13;31.8181818182
10;11;Franche Comté;4;4;21.25
11;12;Pays de la Loire;11;11;17.7777777778
12;13;Bretagne;15;15;17.3333333333
13;14;Poitou Charentes;11;11;24.4
14;15;Aquitaine;18;18;21.4285714286
15;16;Midi-Pyrénées;13;13;20.4545454545
16;17;limousin;4;4;8.75
17;18;Rhône-Alpes;17;17;24.0
18;19;Auvergne;13;13;21.1111111111
19;20;Languedoc;11;11;22.2222222222
20;21;Provence Côte d'Azur;11;11;19.5
