;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;13;13;39.6153846154
1;2;Champagne;2;2;100.0
2;3;Picardie;2;2;32.5
3;4;Haute-Normandie;2;2;27.5
4;5;Centre;6;6;29.1666666667
5;6;Basse-Normandie;2;2;45.0
6;7;Bourgogne;3;3;28.3333333333
7;8;Nord;5;5;32.5
8;9;Lorraine;8;8;27.5
9;10;Alsace;2;2;15.0
10;11;Franche Comté;15;15;35.4
11;12;Pays de la Loire;5;5;43.0
12;13;Bretagne;6;6;25.0
13;14;Poitou Charentes;9;9;37.7777777778
14;15;Aquitaine;7;7;47.5
15;16;Midi-Pyrénées;5;5;41.5
16;17;limousin;1;1;30.0
17;18;Rhône-Alpes;12;12;27.5
18;19;Auvergne;4;4;28.75
19;20;Languedoc;5;5;33.0
20;21;Provence Côte d'Azur;3;3;80.0
