;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;222;37;37.4945054945
1;2;Champagne;24;4;46.1111111111
2;3;Picardie;36;6;28.0
3;4;Haute-Normandie;48;8;35.4761904762
4;5;Centre;72;12;36.6206896552
5;6;Basse-Normandie;30;5;27.3333333333
6;7;Bourgogne;12;2;27.0
7;8;Nord;102;17;29.7083333333
8;9;Lorraine;78;13;28.8571428571
9;10;Alsace;114;19;31.3673469388
10;11;Franche Comté;60;10;37.3076923077
11;12;Pays de la Loire;138;23;32.45
12;13;Bretagne;84;14;45.5833333333
13;14;Poitou Charentes;54;9;27.6
14;15;Aquitaine;96;16;32.8048780488
15;16;Midi-Pyrénées;60;10;32.4074074074
16;17;limousin;36;6;31.875
17;18;Rhône-Alpes;186;31;31.0384615385
18;19;Auvergne;48;8;31.6666666667
19;20;Languedoc;120;20;31.4727272727
20;21;Provence Côte d'Azur;54;9;30.48
