;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;32;32;41.2903225806
1;2;Champagne;0;0;
2;3;Picardie;11;11;34.5454545455
3;4;Haute-Normandie;9;9;36.4285714286
4;5;Centre;5;5;39.0
5;6;Basse-Normandie;4;4;28.75
6;7;Bourgogne;5;5;44.0
7;8;Nord;4;4;35.0
8;9;Lorraine;6;6;30.0
9;10;Alsace;3;3;45.0
10;11;Franche Comté;5;5;29.0
11;12;Pays de la Loire;8;8;34.2857142857
12;13;Bretagne;10;10;46.6666666667
13;14;Poitou Charentes;4;4;26.25
14;15;Aquitaine;8;8;37.875
15;16;Midi-Pyrénées;6;6;44.6
16;17;limousin;4;4;31.25
17;18;Rhône-Alpes;20;20;30.0
18;19;Auvergne;5;5;36.0
19;20;Languedoc;10;10;38.5
20;21;Provence Côte d'Azur;14;14;36.5384615385
