;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;29;29;37.3214285714
1;2;Champagne;6;6;40.8333333333
2;3;Picardie;11;11;26.1818181818
3;4;Haute-Normandie;12;12;34.5454545455
4;5;Centre;13;13;39.0769230769
5;6;Basse-Normandie;8;8;30.625
6;7;Bourgogne;7;7;42.1428571429
7;8;Nord;14;14;28.9285714286
8;9;Lorraine;20;20;28.9
9;10;Alsace;9;9;26.875
10;11;Franche Comté;3;3;28.3333333333
11;12;Pays de la Loire;15;15;45.4166666667
12;13;Bretagne;17;17;37.1875
13;14;Poitou Charentes;13;13;38.4615384615
14;15;Aquitaine;27;27;45.0
15;16;Midi-Pyrénées;14;14;38.2142857143
16;17;limousin;2;2;65.0
17;18;Rhône-Alpes;22;22;33.4090909091
18;19;Auvergne;7;7;35.7142857143
19;20;Languedoc;18;18;36.8333333333
20;21;Provence Côte d'Azur;15;15;30.7142857143
