;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;60;60;32.8125
1;2;Champagne;4;4;66.25
2;3;Picardie;22;22;31.4285714286
3;4;Haute-Normandie;13;13;36.9230769231
4;5;Centre;9;9;56.6666666667
5;6;Basse-Normandie;12;12;27.9166666667
6;7;Bourgogne;9;9;28.125
7;8;Nord;9;9;31.1111111111
8;9;Lorraine;17;17;32.4615384615
9;10;Alsace;12;12;28.5833333333
10;11;Franche Comté;8;8;47.5
11;12;Pays de la Loire;26;26;32.4
12;13;Bretagne;17;17;47.0
13;14;Poitou Charentes;10;10;33.3333333333
14;15;Aquitaine;21;21;34.7368421053
15;16;Midi-Pyrénées;8;8;28.5714285714
16;17;limousin;4;4;36.25
17;18;Rhône-Alpes;46;46;35.4651162791
18;19;Auvergne;8;8;87.8571428571
19;20;Languedoc;20;20;31.4705882353
20;21;Provence Côte d'Azur;28;28;32.6
