;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;36;6;33.5294117647
1;2;Champagne;24;4;24.2857142857
2;3;Picardie;12;2;32.0
3;4;Haute-Normandie;6;1;
4;5;Centre;54;9;25.9090909091
5;6;Basse-Normandie;6;1;45.0
6;7;Bourgogne;12;2;30.0
7;8;Nord;36;6;25.8333333333
8;9;Lorraine;42;7;38.8461538462
9;10;Alsace;12;2;22.5
10;11;Franche Comté;24;4;32.0
11;12;Pays de la Loire;42;7;25.55
12;13;Bretagne;42;7;33.5
13;14;Poitou Charentes;24;4;23.3333333333
14;15;Aquitaine;84;14;30.775
15;16;Midi-Pyrénées;36;6;30.2777777778
16;17;limousin;12;2;28.3333333333
17;18;Rhône-Alpes;48;8;29.7619047619
18;19;Auvergne;36;6;28.8125
19;20;Languedoc;60;10;23.0357142857
20;21;Provence Côte d'Azur;36;6;24.2941176471
