;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;36;6;31.9230769231
1;2;Champagne;24;4;24.0
2;3;Picardie;12;2;31.25
3;4;Haute-Normandie;6;1;
4;5;Centre;54;9;31.1111111111
5;6;Basse-Normandie;6;1;45.0
6;7;Bourgogne;12;2;28.3333333333
7;8;Nord;36;6;22.0
8;9;Lorraine;42;7;28.3333333333
9;10;Alsace;12;2;36.6666666667
10;11;Franche Comté;24;4;27.2727272727
11;12;Pays de la Loire;42;7;30.0
12;13;Bretagne;42;7;34.4736842105
13;14;Poitou Charentes;24;4;35.8333333333
14;15;Aquitaine;84;14;32.4411764706
15;16;Midi-Pyrénées;36;6;29.7222222222
16;17;limousin;12;2;30.0
17;18;Rhône-Alpes;48;8;32.2222222222
18;19;Auvergne;36;6;29.5555555556
19;20;Languedoc;60;10;34.4230769231
20;21;Provence Côte d'Azur;36;6;23.0
