;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;26;26;35.72
1;2;Champagne;4;4;41.25
2;3;Picardie;5;5;33.0
3;4;Haute-Normandie;8;8;41.625
4;5;Centre;3;3;50.0
5;6;Basse-Normandie;5;5;42.5
6;7;Bourgogne;3;3;30.0
7;8;Nord;5;5;40.0
8;9;Lorraine;5;5;27.0
9;10;Alsace;4;4;15.0
10;11;Franche Comté;1;1;45.0
11;12;Pays de la Loire;6;6;34.0
12;13;Bretagne;8;8;39.375
13;14;Poitou Charentes;2;2;75.0
14;15;Aquitaine;8;8;46.4285714286
15;16;Midi-Pyrénées;3;3;45.0
16;17;limousin;1;1;30.0
17;18;Rhône-Alpes;17;17;40.7647058824
18;19;Auvergne;1;1;30.0
19;20;Languedoc;8;8;35.0
20;21;Provence Côte d'Azur;10;10;29.5
