;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;37;37;40.8064516129
1;2;Champagne;4;4;40.0
2;3;Picardie;6;6;30.0
3;4;Haute-Normandie;8;8;27.5
4;5;Centre;12;12;34.3
5;6;Basse-Normandie;5;5;36.25
6;7;Bourgogne;2;2;45.0
7;8;Nord;17;17;28.3125
8;9;Lorraine;13;13;40.8333333333
9;10;Alsace;19;19;36.0
10;11;Franche Comté;10;10;39.0
11;12;Pays de la Loire;23;23;43.3
12;13;Bretagne;14;14;48.75
13;14;Poitou Charentes;9;9;32.7777777778
14;15;Aquitaine;16;16;34.2857142857
15;16;Midi-Pyrénées;10;10;30.0
16;17;limousin;6;6;40.8333333333
17;18;Rhône-Alpes;31;31;32.962962963
18;19;Auvergne;8;8;38.125
19;20;Languedoc;20;20;36.2
20;21;Provence Côte d'Azur;9;9;48.75
