;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;258;43;34.3846153846
1;2;Champagne;18;3;30.0
2;3;Picardie;42;7;37.3684210526
3;4;Haute-Normandie;42;7;28.0526315789
4;5;Centre;30;5;29.6428571429
5;6;Basse-Normandie;30;5;31.9166666667
6;7;Bourgogne;12;2;25.0
7;8;Nord;36;6;28.7058823529
8;9;Lorraine;60;10;31.3448275862
9;10;Alsace;18;3;27.7777777778
10;11;Franche Comté;12;2;35.0
11;12;Pays de la Loire;102;17;30.2127659574
12;13;Bretagne;96;16;30.9523809524
13;14;Poitou Charentes;24;4;38.5
14;15;Aquitaine;84;14;34.4
15;16;Midi-Pyrénées;72;12;31.8
16;17;limousin;12;2;40.8333333333
17;18;Rhône-Alpes;120;20;35.6896551724
18;19;Auvergne;30;5;34.6428571429
19;20;Languedoc;66;11;32.34375
20;21;Provence Côte d'Azur;60;10;27.037037037
