;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;192;32;34.4246575342
1;2;Champagne;54;9;35.5882352941
2;3;Picardie;84;14;31.0294117647
3;4;Haute-Normandie;48;8;34.7619047619
4;5;Centre;126;21;32.3333333333
5;6;Basse-Normandie;108;18;31.1555555556
6;7;Bourgogne;48;8;34.0
7;8;Nord;108;18;22.9130434783
8;9;Lorraine;96;16;28.2978723404
9;10;Alsace;102;17;34.0
10;11;Franche Comté;42;7;22.75
11;12;Pays de la Loire;120;20;30.8076923077
12;13;Bretagne;114;19;30.4230769231
13;14;Poitou Charentes;138;23;35.6818181818
14;15;Aquitaine;138;23;33.4677419355
15;16;Midi-Pyrénées;138;23;31.8095238095
16;17;limousin;36;6;27.6666666667
17;18;Rhône-Alpes;132;22;34.8148148148
18;19;Auvergne;102;17;33.6363636364
19;20;Languedoc;114;19;29.9038461538
20;21;Provence Côte d'Azur;102;17;30.152173913
