;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;48;48;33.4565217391
1;2;Champagne;7;7;38.5
2;3;Picardie;9;9;45.0
3;4;Haute-Normandie;17;17;37.0588235294
4;5;Centre;6;6;42.5
5;6;Basse-Normandie;8;8;36.875
6;7;Bourgogne;6;6;48.0
7;8;Nord;13;13;34.1666666667
8;9;Lorraine;13;13;30.0
9;10;Alsace;6;6;66.6666666667
10;11;Franche Comté;3;3;35.0
11;12;Pays de la Loire;14;14;41.4615384615
12;13;Bretagne;17;17;36.7647058824
13;14;Poitou Charentes;16;16;30.3571428571
14;15;Aquitaine;18;18;35.6666666667
15;16;Midi-Pyrénées;9;9;36.0
16;17;limousin;1;1;20.0
17;18;Rhône-Alpes;31;31;37.5
18;19;Auvergne;9;9;38.5714285714
19;20;Languedoc;12;12;28.1818181818
20;21;Provence Côte d'Azur;20;20;39.0
