;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;106;106;35.0602409639
1;2;Champagne;42;42;37.4358974359
2;3;Picardie;17;17;35.3125
3;4;Haute-Normandie;7;7;34.2857142857
4;5;Centre;45;45;41.1428571429
5;6;Basse-Normandie;17;17;47.5
6;7;Bourgogne;8;8;34.2857142857
7;8;Nord;57;57;31.3846153846
8;9;Lorraine;21;21;29.55
9;10;Alsace;8;8;40.0
10;11;Franche Comté;9;9;32.75
11;12;Pays de la Loire;28;28;37.6923076923
12;13;Bretagne;21;21;37.5
13;14;Poitou Charentes;15;15;58.3333333333
14;15;Aquitaine;19;19;37.5
15;16;Midi-Pyrénées;8;8;34.375
16;17;limousin;2;2;45.0
17;18;Rhône-Alpes;18;18;29.7222222222
18;19;Auvergne;11;11;47.2727272727
19;20;Languedoc;42;42;33.5526315789
20;21;Provence Côte d'Azur;33;33;40.0
