;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;26;26;18.16
1;2;Champagne;4;4;20.0
2;3;Picardie;5;5;20.0
3;4;Haute-Normandie;8;8;18.75
4;5;Centre;3;3;15.0
5;6;Basse-Normandie;5;5;22.0
6;7;Bourgogne;3;3;13.3333333333
7;8;Nord;5;5;17.5
8;9;Lorraine;5;5;13.0
9;10;Alsace;4;4;7.0
10;11;Franche Comté;1;1;15.0
11;12;Pays de la Loire;6;6;19.3333333333
12;13;Bretagne;8;8;19.0
13;14;Poitou Charentes;2;2;22.5
14;15;Aquitaine;8;8;23.125
15;16;Midi-Pyrénées;3;3;15.0
16;17;limousin;1;1;15.0
17;18;Rhône-Alpes;17;17;14.3333333333
18;19;Auvergne;1;1;15.0
19;20;Languedoc;8;8;15.4285714286
20;21;Provence Côte d'Azur;10;10;17.2222222222
