;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;714;17;28.6282527881
1;2;Champagne;252;6;29.5368421053
2;3;Picardie;210;5;34.1666666667
3;4;Haute-Normandie;126;3;33.1818181818
4;5;Centre;546;13;33.226744186
5;6;Basse-Normandie;84;2;33.0357142857
6;7;Bourgogne;84;2;26.0975609756
7;8;Nord;294;7;38.179245283
8;9;Lorraine;420;10;33.8961038961
9;10;Alsace;210;5;29.6184210526
10;11;Franche Comté;252;6;32.3451327434
11;12;Pays de la Loire;294;7;28.5801526718
12;13;Bretagne;336;8;33.75625
13;14;Poitou Charentes;420;10;30.5951219512
14;15;Aquitaine;714;17;30.4501510574
15;16;Midi-Pyrénées;462;11;32.176744186
16;17;limousin;126;3;30.5882352941
17;18;Rhône-Alpes;756;18;27.3765822785
18;19;Auvergne;378;9;28.095505618
19;20;Languedoc;588;14;29.7992277992
20;21;Provence Côte d'Azur;420;10;25.5612244898
