;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;630;15;33.25
1;2;Champagne;126;3;38.7068965517
2;3;Picardie;420;10;30.101010101
3;4;Haute-Normandie;336;8;32.7564102564
4;5;Centre;210;5;34.4326923077
5;6;Basse-Normandie;126;3;28.4745762712
6;7;Bourgogne;126;3;40.1612903226
7;8;Nord;462;11;32.5502392344
8;9;Lorraine;378;9;36.0710382514
9;10;Alsace;126;3;35.0980392157
10;11;Franche Comté;42;1;16.1904761905
11;12;Pays de la Loire;420;10;34.9715909091
12;13;Bretagne;336;8;30.127388535
13;14;Poitou Charentes;168;4;37.0833333333
14;15;Aquitaine;588;14;32.558490566
15;16;Midi-Pyrénées;378;9;38.7421383648
16;17;limousin;84;2;38.6486486486
17;18;Rhône-Alpes;672;16;29.5205047319
18;19;Auvergne;126;3;36.8571428571
19;20;Languedoc;378;9;31.2011494253
20;21;Provence Côte d'Azur;336;8;39.9574468085
