;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;34;34;18.5769230769
1;2;Champagne;2;2;17.5
2;3;Picardie;5;5;17.5
3;4;Haute-Normandie;14;14;20.0
4;5;Centre;8;8;20.0
5;6;Basse-Normandie;6;6;24.1666666667
6;7;Bourgogne;4;4;18.75
7;8;Nord;5;5;17.3333333333
8;9;Lorraine;5;5;26.25
9;10;Alsace;2;2;22.5
10;11;Franche Comté;2;2;22.5
11;12;Pays de la Loire;11;11;20.4545454545
12;13;Bretagne;16;16;20.2307692308
13;14;Poitou Charentes;4;4;17.5
14;15;Aquitaine;11;11;27.7272727273
15;16;Midi-Pyrénées;7;7;16.6666666667
16;17;limousin;1;1;15.0
17;18;Rhône-Alpes;23;23;17.8235294118
18;19;Auvergne;4;4;15.0
19;20;Languedoc;14;14;17.0833333333
20;21;Provence Côte d'Azur;14;14;21.1538461538
