;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;77;77;36.8918918919
1;2;Champagne;5;5;38.75
2;3;Picardie;12;12;46.6666666667
3;4;Haute-Normandie;21;21;39.2
4;5;Centre;13;13;35.3333333333
5;6;Basse-Normandie;11;11;35.0
6;7;Bourgogne;6;6;25.0
7;8;Nord;11;11;30.2727272727
8;9;Lorraine;15;15;42.3333333333
9;10;Alsace;5;5;27.0
10;11;Franche Comté;4;4;36.25
11;12;Pays de la Loire;28;28;41.1111111111
12;13;Bretagne;32;32;37.4838709677
13;14;Poitou Charentes;8;8;47.5
14;15;Aquitaine;25;25;35.6
15;16;Midi-Pyrénées;19;19;35.0
16;17;limousin;3;3;45.0
17;18;Rhône-Alpes;43;43;31.6097560976
18;19;Auvergne;9;9;34.4444444444
19;20;Languedoc;25;25;32.72
20;21;Provence Côte d'Azur;24;24;43.0434782609
