;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;90;15;32.2564102564
1;2;Champagne;18;3;32.2222222222
2;3;Picardie;60;10;25.3448275862
3;4;Haute-Normandie;48;8;33.4782608696
4;5;Centre;30;5;44.6
5;6;Basse-Normandie;18;3;26.1111111111
6;7;Bourgogne;18;3;33.8888888889
7;8;Nord;66;11;25.5625
8;9;Lorraine;54;9;28.6538461538
9;10;Alsace;18;3;36.25
10;11;Franche Comté;6;1;15.0
11;12;Pays de la Loire;60;10;35.4
12;13;Bretagne;48;8;28.8095238095
13;14;Poitou Charentes;24;4;40.4166666667
14;15;Aquitaine;84;14;35.2682926829
15;16;Midi-Pyrénées;54;9;37.1153846154
16;17;limousin;12;2;33.0
17;18;Rhône-Alpes;96;16;29.3829787234
18;19;Auvergne;18;3;32.875
19;20;Languedoc;54;9;32.76
20;21;Provence Côte d'Azur;48;8;31.7619047619
