;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;15;15;43.2142857143
1;2;Champagne;3;3;35.0
2;3;Picardie;10;10;27.0
3;4;Haute-Normandie;8;8;35.625
4;5;Centre;5;5;37.6
5;6;Basse-Normandie;3;3;26.6666666667
6;7;Bourgogne;3;3;45.0
7;8;Nord;11;11;28.1818181818
8;9;Lorraine;9;9;27.5555555556
9;10;Alsace;3;3;30.0
10;11;Franche Comté;1;1;25.0
11;12;Pays de la Loire;10;10;48.125
12;13;Bretagne;8;8;37.8571428571
13;14;Poitou Charentes;4;4;53.75
14;15;Aquitaine;14;14;49.2307692308
15;16;Midi-Pyrénées;9;9;39.4444444444
16;17;limousin;2;2;65.0
17;18;Rhône-Alpes;16;16;35.0
18;19;Auvergne;3;3;35.0
19;20;Languedoc;9;9;37.0
20;21;Provence Côte d'Azur;8;8;31.4285714286
