;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;13;13;22.6153846154
1;2;Champagne;2;2;12.5
2;3;Picardie;2;2;12.5
3;4;Haute-Normandie;2;2;27.5
4;5;Centre;6;6;17.4
5;6;Basse-Normandie;2;2;10.0
6;7;Bourgogne;3;3;10.0
7;8;Nord;5;5;20.5
8;9;Lorraine;8;8;26.4285714286
9;10;Alsace;2;2;5.0
10;11;Franche Comté;15;15;26.8666666667
11;12;Pays de la Loire;5;5;30.0
12;13;Bretagne;6;6;9.25
13;14;Poitou Charentes;9;9;18.75
14;15;Aquitaine;7;7;12.5
15;16;Midi-Pyrénées;5;5;13.8
16;17;limousin;1;1;
17;18;Rhône-Alpes;12;12;19.1818181818
18;19;Auvergne;4;4;20.0
19;20;Languedoc;5;5;17.8
20;21;Provence Côte d'Azur;3;3;45.0
