;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;17;17;30.3571428571
1;2;Champagne;6;6;18.75
2;3;Picardie;5;5;23.75
3;4;Haute-Normandie;3;3;20.0
4;5;Centre;13;13;48.3333333333
5;6;Basse-Normandie;2;2;45.0
6;7;Bourgogne;2;2;32.5
7;8;Nord;7;7;42.0
8;9;Lorraine;10;10;37.0
9;10;Alsace;5;5;23.75
10;11;Franche Comté;6;6;29.0
11;12;Pays de la Loire;7;7;29.8571428571
12;13;Bretagne;8;8;45.0
13;14;Poitou Charentes;10;10;34.5
14;15;Aquitaine;17;17;30.875
15;16;Midi-Pyrénées;11;11;36.0
16;17;limousin;3;3;45.0
17;18;Rhône-Alpes;18;18;29.3333333333
18;19;Auvergne;9;9;31.25
19;20;Languedoc;14;14;30.3846153846
20;21;Provence Côte d'Azur;10;10;27.0
