;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;11;11;33.5
1;2;Champagne;2;2;37.5
2;3;Picardie;4;4;27.5
3;4;Haute-Normandie;5;5;33.75
4;5;Centre;6;6;37.5
5;6;Basse-Normandie;2;2;15.0
6;7;Bourgogne;2;2;30.0
7;8;Nord;7;7;25.0
8;9;Lorraine;6;6;41.6666666667
9;10;Alsace;6;6;43.4
10;11;Franche Comté;4;4;28.75
11;12;Pays de la Loire;10;10;37.4444444444
12;13;Bretagne;7;7;45.0
13;14;Poitou Charentes;5;5;49.0
14;15;Aquitaine;10;10;40.5555555556
15;16;Midi-Pyrénées;4;4;50.0
16;17;limousin;2;2;37.5
17;18;Rhône-Alpes;15;15;55.0769230769
18;19;Auvergne;1;1;10.0
19;20;Languedoc;13;13;34.0
20;21;Provence Côte d'Azur;4;4;37.0
