;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;78;13;31.2903225806
1;2;Champagne;12;2;21.6666666667
2;3;Picardie;12;2;19.0
3;4;Haute-Normandie;12;2;34.0
4;5;Centre;36;6;26.5
5;6;Basse-Normandie;12;2;46.4
6;7;Bourgogne;18;3;23.0
7;8;Nord;30;5;22.6666666667
8;9;Lorraine;48;8;23.9130434783
9;10;Alsace;12;2;37.5
10;11;Franche Comté;90;15;32.4411764706
11;12;Pays de la Loire;30;5;52.5
12;13;Bretagne;36;6;21.7857142857
13;14;Poitou Charentes;54;9;31.5384615385
14;15;Aquitaine;42;7;30.7142857143
15;16;Midi-Pyrénées;30;5;28.1333333333
16;17;limousin;6;1;25.0
17;18;Rhône-Alpes;72;12;28.4090909091
18;19;Auvergne;24;4;30.8333333333
19;20;Languedoc;30;5;24.8333333333
20;21;Provence Côte d'Azur;18;3;32.1428571429
