;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;32;32;36.25
1;2;Champagne;9;9;39.2857142857
2;3;Picardie;14;14;45.4545454545
3;4;Haute-Normandie;8;8;42.1428571429
4;5;Centre;21;21;37.8571428571
5;6;Basse-Normandie;18;18;31.0
6;7;Bourgogne;8;8;40.7142857143
7;8;Nord;18;18;25.8125
8;9;Lorraine;16;16;29.6875
9;10;Alsace;17;17;31.2666666667
10;11;Franche Comté;7;7;27.1428571429
11;12;Pays de la Loire;20;20;34.0526315789
12;13;Bretagne;19;19;35.0
13;14;Poitou Charentes;23;23;37.3636363636
14;15;Aquitaine;23;23;34.0909090909
15;16;Midi-Pyrénées;23;23;36.4285714286
16;17;limousin;6;6;24.1666666667
17;18;Rhône-Alpes;22;22;43.0555555556
18;19;Auvergne;17;17;44.6666666667
19;20;Languedoc;19;19;35.2631578947
20;21;Provence Côte d'Azur;17;17;36.3333333333
