;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;288;48;29.8270676692
1;2;Champagne;42;7;36.2777777778
2;3;Picardie;54;9;32.6
3;4;Haute-Normandie;102;17;31.3829787234
4;5;Centre;36;6;33.125
5;6;Basse-Normandie;48;8;39.1304347826
6;7;Bourgogne;36;6;41.7857142857
7;8;Nord;78;13;29.8611111111
8;9;Lorraine;78;13;25.2727272727
9;10;Alsace;36;6;24.0625
10;11;Franche Comté;18;3;33.5714285714
11;12;Pays de la Loire;84;14;35.7692307692
12;13;Bretagne;102;17;31.9
13;14;Poitou Charentes;96;16;30.3260869565
14;15;Aquitaine;108;18;31.1041666667
15;16;Midi-Pyrénées;54;9;32.3043478261
16;17;limousin;6;1;26.6666666667
17;18;Rhône-Alpes;186;31;33.1707317073
18;19;Auvergne;54;9;33.0
19;20;Languedoc;72;12;31.1428571429
20;21;Provence Côte d'Azur;120;20;34.4905660377
