;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;102;17;29.7631578947
1;2;Champagne;36;6;28.75
2;3;Picardie;30;5;37.5
3;4;Haute-Normandie;18;3;43.3333333333
4;5;Centre;78;13;34.1666666667
5;6;Basse-Normandie;12;2;32.5
6;7;Bourgogne;12;2;24.1666666667
7;8;Nord;42;7;53.9166666667
8;9;Lorraine;60;10;33.7222222222
9;10;Alsace;30;5;27.7272727273
10;11;Franche Comté;36;6;29.7058823529
11;12;Pays de la Loire;42;7;23.6111111111
12;13;Bretagne;48;8;33.5416666667
13;14;Poitou Charentes;60;10;25.4137931034
14;15;Aquitaine;102;17;27.4791666667
15;16;Midi-Pyrénées;66;11;32.5
16;17;limousin;18;3;26.6666666667
17;18;Rhône-Alpes;108;18;30.5581395349
18;19;Auvergne;54;9;25.9230769231
19;20;Languedoc;84;14;32.0833333333
20;21;Provence Côte d'Azur;60;10;22.1111111111
