;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;106;106;36.9595959596
1;2;Champagne;42;42;47.619047619
2;3;Picardie;17;17;35.6666666667
3;4;Haute-Normandie;7;7;31.0
4;5;Centre;45;45;36.4102564103
5;6;Basse-Normandie;17;17;38.2352941176
6;7;Bourgogne;8;8;32.5
7;8;Nord;57;57;32.6785714286
8;9;Lorraine;21;21;43.25
9;10;Alsace;8;8;48.4285714286
10;11;Franche Comté;9;9;32.3333333333
11;12;Pays de la Loire;28;28;36.7857142857
12;13;Bretagne;21;21;47.75
13;14;Poitou Charentes;15;15;41.5384615385
14;15;Aquitaine;19;19;36.7647058824
15;16;Midi-Pyrénées;8;8;63.5714285714
16;17;limousin;2;2;60.0
17;18;Rhône-Alpes;18;18;33.8333333333
18;19;Auvergne;11;11;40.0
19;20;Languedoc;42;42;37.275
20;21;Provence Côte d'Azur;33;33;41.6666666667
