;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;72;12;33.3333333333
1;2;Champagne;18;3;43.125
2;3;Picardie;30;5;26.0
3;4;Haute-Normandie;24;4;33.0
4;5;Centre;60;10;36.9230769231
5;6;Basse-Normandie;18;3;29.2857142857
6;7;Bourgogne;36;6;27.4
7;8;Nord;42;7;26.1111111111
8;9;Lorraine;36;6;27.6666666667
9;10;Alsace;24;4;29.7272727273
10;11;Franche Comté;18;3;23.3333333333
11;12;Pays de la Loire;54;9;24.4166666667
12;13;Bretagne;24;4;24.0909090909
13;14;Poitou Charentes;72;12;43.4285714286
14;15;Aquitaine;30;5;48.75
15;16;Midi-Pyrénées;60;10;29.2307692308
16;17;limousin;12;2;42.5
17;18;Rhône-Alpes;30;5;50.7142857143
18;19;Auvergne;24;4;30.4166666667
19;20;Languedoc;48;8;28.5714285714
20;21;Provence Côte d'Azur;36;6;27.1875
