;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;288;48;33.2446043165
1;2;Champagne;42;7;35.2105263158
2;3;Picardie;54;9;41.2962962963
3;4;Haute-Normandie;102;17;28.0
4;5;Centre;36;6;32.8125
5;6;Basse-Normandie;48;8;32.1304347826
6;7;Bourgogne;36;6;34.5333333333
7;8;Nord;78;13;26.3636363636
8;9;Lorraine;78;13;25.6216216216
9;10;Alsace;36;6;19.75
10;11;Franche Comté;18;3;25.0
11;12;Pays de la Loire;84;14;32.2195121951
12;13;Bretagne;102;17;30.54
13;14;Poitou Charentes;96;16;29.6818181818
14;15;Aquitaine;108;18;30.9615384615
15;16;Midi-Pyrénées;54;9;29.4230769231
16;17;limousin;6;1;30.0
17;18;Rhône-Alpes;186;31;30.4482758621
18;19;Auvergne;54;9;25.64
19;20;Languedoc;72;12;29.6363636364
20;21;Provence Côte d'Azur;120;20;30.8620689655
