;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;35;5;21.1538461538
1;2;Champagne;14;2;9.16666666667
2;3;Picardie;28;4;22.6923076923
3;4;Haute-Normandie;28;4;18.1176470588
4;5;Centre;56;8;29.5
5;6;Basse-Normandie;14;2;15.0
6;7;Bourgogne;14;2;16.3846153846
7;8;Nord;28;4;14.9444444444
8;9;Lorraine;28;4;26.5
9;10;Alsace;14;2;18.3333333333
10;11;Franche Comté;56;8;21.4166666667
11;12;Pays de la Loire;35;5;20.0
12;13;Bretagne;21;3;24.7619047619
13;14;Poitou Charentes;35;5;16.1034482759
14;15;Aquitaine;21;3;19.25
15;16;Midi-Pyrénées;49;7;21.5217391304
16;17;limousin;7;1;14.2857142857
17;18;Rhône-Alpes;56;8;18.8888888889
18;19;Auvergne;21;3;18.0555555556
19;20;Languedoc;28;4;13.4782608696
20;21;Provence Côte d'Azur;21;3;15.9375
