;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;6;6;16.6666666667
1;2;Champagne;4;4;26.25
2;3;Picardie;2;2;20.0
3;4;Haute-Normandie;1;1;15.0
4;5;Centre;9;9;16.0
5;6;Basse-Normandie;1;1;
6;7;Bourgogne;2;2;25.0
7;8;Nord;6;6;21.3333333333
8;9;Lorraine;7;7;15.8333333333
9;10;Alsace;2;2;15.0
10;11;Franche Comté;4;4;22.5
11;12;Pays de la Loire;7;7;15.7142857143
12;13;Bretagne;7;7;20.8333333333
13;14;Poitou Charentes;4;4;23.3333333333
14;15;Aquitaine;14;14;22.5
15;16;Midi-Pyrénées;6;6;17.5
16;17;limousin;2;2;17.5
17;18;Rhône-Alpes;8;8;18.75
18;19;Auvergne;6;6;30.2
19;20;Languedoc;10;10;18.5
20;21;Provence Côte d'Azur;6;6;18.3333333333
