;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;43;43;36.4
1;2;Champagne;3;3;50.0
2;3;Picardie;7;7;52.8571428571
3;4;Haute-Normandie;7;7;36.3333333333
4;5;Centre;5;5;45.0
5;6;Basse-Normandie;5;5;26.6666666667
6;7;Bourgogne;2;2;30.0
7;8;Nord;6;6;27.8333333333
8;9;Lorraine;10;10;37.0
9;10;Alsace;3;3;26.6666666667
10;11;Franche Comté;2;2;35.0
11;12;Pays de la Loire;17;17;34.4117647059
12;13;Bretagne;16;16;26.7857142857
13;14;Poitou Charentes;4;4;38.75
14;15;Aquitaine;14;14;34.1666666667
15;16;Midi-Pyrénées;12;12;37.0833333333
16;17;limousin;2;2;25.0
17;18;Rhône-Alpes;20;20;38.75
18;19;Auvergne;5;5;34.0
19;20;Languedoc;11;11;40.9090909091
20;21;Provence Côte d'Azur;10;10;30.0
