;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1692;282;31.7117117117
1;2;Champagne;354;59;35.5238095238
2;3;Picardie;414;69;31.31
3;4;Haute-Normandie;318;53;29.3150684932
4;5;Centre;540;90;31.8361344538
5;6;Basse-Normandie;300;50;32.1942446043
6;7;Bourgogne;216;36;31.3773584906
7;8;Nord;600;100;29.7259259259
8;9;Lorraine;480;80;33.7074235808
9;10;Alsace;270;45;28.686440678
10;11;Franche Comté;306;51;31.8551724138
11;12;Pays de la Loire;600;100;34.1690140845
12;13;Bretagne;606;101;34.4655172414
13;14;Poitou Charentes;444;74;33.4482758621
14;15;Aquitaine;582;97;33.3740740741
15;16;Midi-Pyrénées;450;75;32.8709677419
16;17;limousin;102;17;32.3469387755
17;18;Rhône-Alpes;870;145;31.0814814815
18;19;Auvergne;258;43;29.9512195122
19;20;Languedoc;672;112;30.8961038961
20;21;Provence Côte d'Azur;576;96;29.4831460674
