;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;13;13;37.7
1;2;Champagne;2;2;17.5
2;3;Picardie;2;2;10.0
3;4;Haute-Normandie;2;2;35.0
4;5;Centre;6;6;29.6666666667
5;6;Basse-Normandie;2;2;58.0
6;7;Bourgogne;3;3;40.0
7;8;Nord;5;5;30.0
8;9;Lorraine;8;8;26.875
9;10;Alsace;2;2;
10;11;Franche Comté;15;15;31.25
11;12;Pays de la Loire;5;5;45.0
12;13;Bretagne;6;6;26.25
13;14;Poitou Charentes;9;9;35.5555555556
14;15;Aquitaine;7;7;33.0
15;16;Midi-Pyrénées;5;5;35.4
16;17;limousin;1;1;30.0
17;18;Rhône-Alpes;12;12;28.125
18;19;Auvergne;4;4;35.0
19;20;Languedoc;5;5;29.2
20;21;Provence Côte d'Azur;3;3;45.0
