;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;34;34;35.303030303
1;2;Champagne;2;2;42.5
2;3;Picardie;5;5;31.0
3;4;Haute-Normandie;14;14;35.0
4;5;Centre;8;8;33.125
5;6;Basse-Normandie;6;6;38.3333333333
6;7;Bourgogne;4;4;45.0
7;8;Nord;5;5;36.0
8;9;Lorraine;5;5;38.0
9;10;Alsace;2;2;30.0
10;11;Franche Comté;2;2;67.5
11;12;Pays de la Loire;11;11;30.0
12;13;Bretagne;16;16;40.75
13;14;Poitou Charentes;4;4;55.0
14;15;Aquitaine;11;11;40.9090909091
15;16;Midi-Pyrénées;7;7;39.2857142857
16;17;limousin;1;1;30.0
17;18;Rhône-Alpes;23;23;33.9523809524
18;19;Auvergne;4;4;18.75
19;20;Languedoc;14;14;27.6428571429
20;21;Provence Côte d'Azur;14;14;35.7142857143
