;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;35;5;50.3571428571
1;2;Champagne;7;1;29.2857142857
2;3;Picardie;0;0;
3;4;Haute-Normandie;7;1;42.8571428571
4;5;Centre;14;2;38.5
5;6;Basse-Normandie;7;1;30.0
6;7;Bourgogne;7;1;30.0
7;8;Nord;49;7;51.7142857143
8;9;Lorraine;7;1;19.2857142857
9;10;Alsace;7;1;28.75
10;11;Franche Comté;0;0;
11;12;Pays de la Loire;7;1;47.1428571429
12;13;Bretagne;0;0;
13;14;Poitou Charentes;14;2;36.25
14;15;Aquitaine;7;1;30.0
15;16;Midi-Pyrénées;0;0;
16;17;limousin;7;1;40.0
17;18;Rhône-Alpes;21;3;37.3684210526
18;19;Auvergne;7;1;43.5714285714
19;20;Languedoc;7;1;64.2857142857
20;21;Provence Côte d'Azur;14;2;44.2857142857
