;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;156;26;32.7702702703
1;2;Champagne;24;4;35.4545454545
2;3;Picardie;30;5;51.6666666667
3;4;Haute-Normandie;48;8;29.1304347826
4;5;Centre;18;3;41.25
5;6;Basse-Normandie;30;5;30.3571428571
6;7;Bourgogne;18;3;31.1111111111
7;8;Nord;30;5;29.2857142857
8;9;Lorraine;30;5;23.8571428571
9;10;Alsace;24;4;42.8181818182
10;11;Franche Comté;6;1;33.3333333333
11;12;Pays de la Loire;36;6;30.0
12;13;Bretagne;48;8;31.4583333333
13;14;Poitou Charentes;12;2;28.3333333333
14;15;Aquitaine;48;8;37.3913043478
15;16;Midi-Pyrénées;18;3;25.625
16;17;limousin;6;1;35.0
17;18;Rhône-Alpes;102;17;33.08
18;19;Auvergne;6;1;40.0
19;20;Languedoc;48;8;30.2173913043
20;21;Provence Côte d'Azur;60;10;31.4814814815
