;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;66;11;35.4838709677
1;2;Champagne;12;2;28.3333333333
2;3;Picardie;24;4;26.25
3;4;Haute-Normandie;30;5;26.25
4;5;Centre;36;6;35.0
5;6;Basse-Normandie;12;2;16.0
6;7;Bourgogne;12;2;31.0
7;8;Nord;42;7;25.5238095238
8;9;Lorraine;36;6;36.25
9;10;Alsace;36;6;37.6666666667
10;11;Franche Comté;24;4;31.8181818182
11;12;Pays de la Loire;60;10;39.0714285714
12;13;Bretagne;42;7;36.2
13;14;Poitou Charentes;30;5;39.6666666667
14;15;Aquitaine;60;10;31.3043478261
15;16;Midi-Pyrénées;24;4;29.4444444444
16;17;limousin;12;2;34.1666666667
17;18;Rhône-Alpes;90;15;34.4285714286
18;19;Auvergne;6;1;18.3333333333
19;20;Languedoc;78;13;29.9210526316
20;21;Provence Côte d'Azur;24;4;33.8
