;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;106;106;39.0235294118
1;2;Champagne;42;42;35.5
2;3;Picardie;17;17;34.0625
3;4;Haute-Normandie;7;7;31.6666666667
4;5;Centre;45;45;42.1515151515
5;6;Basse-Normandie;17;17;39.0625
6;7;Bourgogne;8;8;36.25
7;8;Nord;57;57;33.1296296296
8;9;Lorraine;21;21;34.6315789474
9;10;Alsace;8;8;38.7142857143
10;11;Franche Comté;9;9;35.7142857143
11;12;Pays de la Loire;28;28;33.75
12;13;Bretagne;21;21;43.0
13;14;Poitou Charentes;15;15;40.7142857143
14;15;Aquitaine;19;19;47.6875
15;16;Midi-Pyrénées;8;8;43.125
16;17;limousin;2;2;25.0
17;18;Rhône-Alpes;18;18;39.4117647059
18;19;Auvergne;11;11;39.4444444444
19;20;Languedoc;42;42;39.8888888889
20;21;Provence Côte d'Azur;33;33;40.5769230769
