;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;114;19;31.3953488372
1;2;Champagne;48;8;38.05
2;3;Picardie;42;7;44.5789473684
3;4;Haute-Normandie;12;2;41.6666666667
4;5;Centre;42;7;38.2352941176
5;6;Basse-Normandie;42;7;27.1875
6;7;Bourgogne;18;3;26.25
7;8;Nord;60;10;25.5769230769
8;9;Lorraine;48;8;39.7727272727
9;10;Alsace;18;3;24.875
10;11;Franche Comté;6;1;60.0
11;12;Pays de la Loire;54;9;27.5555555556
12;13;Bretagne;90;15;31.125
13;14;Poitou Charentes;48;8;44.7727272727
14;15;Aquitaine;24;4;36.3636363636
15;16;Midi-Pyrénées;48;8;26.8181818182
16;17;limousin;18;3;27.2222222222
17;18;Rhône-Alpes;66;11;23.4193548387
18;19;Auvergne;24;4;37.3333333333
19;20;Languedoc;36;6;43.7692307692
20;21;Provence Côte d'Azur;42;7;35.2777777778
