;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;108;18;30.2380952381
1;2;Champagne;24;4;19.5833333333
2;3;Picardie;36;6;24.6666666667
3;4;Haute-Normandie;36;6;28.3333333333
4;5;Centre;84;14;35.4666666667
5;6;Basse-Normandie;24;4;42.9090909091
6;7;Bourgogne;30;5;27.7272727273
7;8;Nord;54;9;22.5
8;9;Lorraine;72;12;23.8888888889
9;10;Alsace;24;4;31.6666666667
10;11;Franche Comté;138;23;33.358490566
11;12;Pays de la Loire;60;10;39.0909090909
12;13;Bretagne;54;9;29.0909090909
13;14;Poitou Charentes;84;14;28.825
14;15;Aquitaine;60;10;29.5238095238
15;16;Midi-Pyrénées;72;12;30.2857142857
16;17;limousin;12;2;30.0
17;18;Rhône-Alpes;120;20;27.5
18;19;Auvergne;42;7;28.6111111111
19;20;Languedoc;54;9;28.3157894737
20;21;Provence Côte d'Azur;36;6;29.2307692308
