;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;19;19;21.8461538462
1;2;Champagne;8;8;33.5714285714
2;3;Picardie;7;7;18.0
3;4;Haute-Normandie;2;2;32.5
4;5;Centre;7;7;23.3333333333
5;6;Basse-Normandie;7;7;14.1666666667
6;7;Bourgogne;3;3;16.6666666667
7;8;Nord;10;10;20.0
8;9;Lorraine;8;8;25.0
9;10;Alsace;3;3;27.3333333333
10;11;Franche Comté;1;1;
11;12;Pays de la Loire;9;9;14.8333333333
12;13;Bretagne;15;15;20.0
13;14;Poitou Charentes;8;8;24.2857142857
14;15;Aquitaine;4;4;18.25
15;16;Midi-Pyrénées;8;8;19.0
16;17;limousin;3;3;17.3333333333
17;18;Rhône-Alpes;11;11;17.5
18;19;Auvergne;4;4;14.25
19;20;Languedoc;6;6;11.6666666667
20;21;Provence Côte d'Azur;7;7;24.1666666667
