;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;17;17;28.6428571429
1;2;Champagne;6;6;30.0
2;3;Picardie;5;5;32.5
3;4;Haute-Normandie;3;3;80.0
4;5;Centre;13;13;43.5714285714
5;6;Basse-Normandie;2;2;37.5
6;7;Bourgogne;2;2;20.0
7;8;Nord;7;7;142.4
8;9;Lorraine;10;10;32.4444444444
9;10;Alsace;5;5;57.5
10;11;Franche Comté;6;6;47.5
11;12;Pays de la Loire;7;7;29.1428571429
12;13;Bretagne;8;8;47.5
13;14;Poitou Charentes;10;10;30.0
14;15;Aquitaine;17;17;32.2666666667
15;16;Midi-Pyrénées;11;11;47.5
16;17;limousin;3;3;30.0
17;18;Rhône-Alpes;18;18;35.7692307692
18;19;Auvergne;9;9;27.2222222222
19;20;Languedoc;14;14;28.8461538462
20;21;Provence Côte d'Azur;10;10;26.5
