;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;319;319;36.7583643123
1;2;Champagne;70;70;36.5789473684
2;3;Picardie;79;79;41.7808219178
3;4;Haute-Normandie;79;79;37.602739726
4;5;Centre;113;113;37.72
5;6;Basse-Normandie;86;86;40.7236842105
6;7;Bourgogne;32;32;34.6428571429
7;8;Nord;127;127;38.6875
8;9;Lorraine;114;114;36.0094339623
9;10;Alsace;74;74;35.3333333333
10;11;Franche Comté;80;80;33.9852941176
11;12;Pays de la Loire;125;125;41.3214285714
12;13;Bretagne;119;119;37.972972973
13;14;Poitou Charentes;90;90;37.3488372093
14;15;Aquitaine;147;147;36.1357142857
15;16;Midi-Pyrénées;78;78;39.6388888889
16;17;limousin;27;27;39.4230769231
17;18;Rhône-Alpes;198;198;40.4104046243
18;19;Auvergne;74;74;35.4857142857
19;20;Languedoc;142;142;34.045112782
20;21;Provence Côte d'Azur;131;131;41.3675213675
