;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;17;17;29.3846153846
1;2;Champagne;6;6;32.0
2;3;Picardie;5;5;42.5
3;4;Haute-Normandie;3;3;28.3333333333
4;5;Centre;13;13;35.5555555556
5;6;Basse-Normandie;2;2;37.5
6;7;Bourgogne;2;2;27.5
7;8;Nord;7;7;35.0
8;9;Lorraine;10;10;32.7
9;10;Alsace;5;5;27.6666666667
10;11;Franche Comté;6;6;27.5
11;12;Pays de la Loire;7;7;28.5714285714
12;13;Bretagne;8;8;51.25
13;14;Poitou Charentes;10;10;35.5
14;15;Aquitaine;17;17;37.0588235294
15;16;Midi-Pyrénées;11;11;33.1818181818
16;17;limousin;3;3;36.6666666667
17;18;Rhône-Alpes;18;18;30.5
18;19;Auvergne;9;9;34.2222222222
19;20;Languedoc;14;14;41.6923076923
20;21;Provence Côte d'Azur;10;10;26.5
