;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;77;77;18.3382352941
1;2;Champagne;5;5;11.6666666667
2;3;Picardie;12;12;25.5
3;4;Haute-Normandie;21;21;15.1176470588
4;5;Centre;13;13;19.0909090909
5;6;Basse-Normandie;11;11;19.375
6;7;Bourgogne;6;6;20.8333333333
7;8;Nord;11;11;21.7
8;9;Lorraine;15;15;20.3571428571
9;10;Alsace;5;5;20.0
10;11;Franche Comté;4;4;15.75
11;12;Pays de la Loire;28;28;20.0
12;13;Bretagne;32;32;18.9259259259
13;14;Poitou Charentes;8;8;17.4285714286
14;15;Aquitaine;25;25;26.25
15;16;Midi-Pyrénées;19;19;14.6666666667
16;17;limousin;3;3;20.0
17;18;Rhône-Alpes;43;43;17.9189189189
18;19;Auvergne;9;9;20.0
19;20;Languedoc;25;25;20.0
20;21;Provence Côte d'Azur;24;24;20.0
