;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;90;15;37.725
1;2;Champagne;18;3;33.125
2;3;Picardie;60;10;28.4482758621
3;4;Haute-Normandie;48;8;31.3043478261
4;5;Centre;30;5;36.7142857143
5;6;Basse-Normandie;18;3;28.75
6;7;Bourgogne;18;3;35.0
7;8;Nord;66;11;30.1785714286
8;9;Lorraine;54;9;32.7777777778
9;10;Alsace;18;3;55.0
10;11;Franche Comté;6;1;20.0
11;12;Pays de la Loire;60;10;29.6153846154
12;13;Bretagne;48;8;32.9166666667
13;14;Poitou Charentes;24;4;40.0
14;15;Aquitaine;84;14;31.775
15;16;Midi-Pyrénées;54;9;43.5
16;17;limousin;12;2;38.0
17;18;Rhône-Alpes;96;16;33.6304347826
18;19;Auvergne;18;3;28.5714285714
19;20;Languedoc;54;9;34.4583333333
20;21;Provence Côte d'Azur;48;8;53.4090909091
