;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;11;11;49.0
1;2;Champagne;2;2;37.5
2;3;Picardie;4;4;30.0
3;4;Haute-Normandie;5;5;30.0
4;5;Centre;6;6;39.0
5;6;Basse-Normandie;2;2;15.0
6;7;Bourgogne;2;2;45.0
7;8;Nord;7;7;35.4285714286
8;9;Lorraine;6;6;47.0
9;10;Alsace;6;6;42.0
10;11;Franche Comté;4;4;38.75
11;12;Pays de la Loire;10;10;45.6666666667
12;13;Bretagne;7;7;45.0
13;14;Poitou Charentes;5;5;39.0
14;15;Aquitaine;10;10;34.375
15;16;Midi-Pyrénées;4;4;27.5
16;17;limousin;2;2;45.0
17;18;Rhône-Alpes;15;15;32.5
18;19;Auvergne;1;1;30.0
19;20;Languedoc;13;13;39.5384615385
20;21;Provence Côte d'Azur;4;4;33.3333333333
