;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;840;20;33.3608815427
1;2;Champagne;252;6;33.3026315789
2;3;Picardie;378;9;30.7172413793
3;4;Haute-Normandie;168;4;38.164556962
4;5;Centre;462;11;33.3255813953
5;6;Basse-Normandie;630;15;32.6550522648
6;7;Bourgogne;84;2;44.5
7;8;Nord;462;11;24.3679245283
8;9;Lorraine;420;10;29.140776699
9;10;Alsace;546;13;37.1244635193
10;11;Franche Comté;168;4;30.4320987654
11;12;Pays de la Loire;462;11;31.6751269036
12;13;Bretagne;630;15;29.8412162162
13;14;Poitou Charentes;462;11;30.808411215
14;15;Aquitaine;756;18;30.7630057803
15;16;Midi-Pyrénées;546;13;33.3346613546
16;17;limousin;168;4;27.0289855072
17;18;Rhône-Alpes;714;17;31.6044303797
18;19;Auvergne;546;13;29.9578059072
19;20;Languedoc;462;11;32.1428571429
20;21;Provence Côte d'Azur;462;11;29.0985221675
