;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;32;32;32.4666666667
1;2;Champagne;0;0;
2;3;Picardie;11;11;38.8181818182
3;4;Haute-Normandie;9;9;33.3333333333
4;5;Centre;5;5;30.0
5;6;Basse-Normandie;4;4;23.75
6;7;Bourgogne;5;5;35.0
7;8;Nord;4;4;37.5
8;9;Lorraine;6;6;33.3333333333
9;10;Alsace;3;3;40.0
10;11;Franche Comté;5;5;41.0
11;12;Pays de la Loire;8;8;40.625
12;13;Bretagne;10;10;50.0
13;14;Poitou Charentes;4;4;31.25
14;15;Aquitaine;8;8;33.0
15;16;Midi-Pyrénées;6;6;45.5
16;17;limousin;4;4;33.75
17;18;Rhône-Alpes;20;20;37.25
18;19;Auvergne;5;5;29.4
19;20;Languedoc;10;10;31.1111111111
20;21;Provence Côte d'Azur;14;14;35.5384615385
