;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;60;60;32.375
1;2;Champagne;4;4;36.25
2;3;Picardie;22;22;36.5909090909
3;4;Haute-Normandie;13;13;39.1818181818
4;5;Centre;9;9;43.125
5;6;Basse-Normandie;12;12;34.5833333333
6;7;Bourgogne;9;9;42.7777777778
7;8;Nord;9;9;22.7777777778
8;9;Lorraine;17;17;34.625
9;10;Alsace;12;12;30.0833333333
10;11;Franche Comté;8;8;35.625
11;12;Pays de la Loire;26;26;31.6
12;13;Bretagne;17;17;34.6666666667
13;14;Poitou Charentes;10;10;29.5
14;15;Aquitaine;21;21;37.1428571429
15;16;Midi-Pyrénées;8;8;43.125
16;17;limousin;4;4;42.5
17;18;Rhône-Alpes;46;46;32.5227272727
18;19;Auvergne;8;8;56.25
19;20;Languedoc;20;20;34.9473684211
20;21;Provence Côte d'Azur;28;28;34.7037037037
