;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;64;64;34.4565217391
1;2;Champagne;19;19;44.7058823529
2;3;Picardie;11;11;38.1818181818
3;4;Haute-Normandie;3;3;40.0
4;5;Centre;28;28;41.25
5;6;Basse-Normandie;12;12;42.5
6;7;Bourgogne;3;3;30.0
7;8;Nord;32;32;28.8214285714
8;9;Lorraine;14;14;33.1818181818
9;10;Alsace;4;4;55.0
10;11;Franche Comté;5;5;25.0
11;12;Pays de la Loire;11;11;43.6363636364
12;13;Bretagne;8;8;32.8571428571
13;14;Poitou Charentes;8;8;36.875
14;15;Aquitaine;5;5;41.25
15;16;Midi-Pyrénées;5;5;37.5
16;17;limousin;2;2;20.0
17;18;Rhône-Alpes;11;11;37.2727272727
18;19;Auvergne;6;6;34.0
19;20;Languedoc;20;20;40.9444444444
20;21;Provence Côte d'Azur;18;18;35.625
