;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;36;6;30.625
1;2;Champagne;24;4;34.1666666667
2;3;Picardie;12;2;45.0
3;4;Haute-Normandie;6;1;25.0
4;5;Centre;54;9;23.4615384615
5;6;Basse-Normandie;6;1;45.0
6;7;Bourgogne;12;2;24.1666666667
7;8;Nord;36;6;52.7
8;9;Lorraine;42;7;22.9166666667
9;10;Alsace;12;2;22.5
10;11;Franche Comté;24;4;29.5454545455
11;12;Pays de la Loire;42;7;23.6111111111
12;13;Bretagne;42;7;32.619047619
13;14;Poitou Charentes;24;4;21.8333333333
14;15;Aquitaine;84;14;27.225
15;16;Midi-Pyrénées;36;6;31.3888888889
16;17;limousin;12;2;23.3333333333
17;18;Rhône-Alpes;48;8;28.0
18;19;Auvergne;36;6;26.6111111111
19;20;Languedoc;60;10;30.0
20;21;Provence Côte d'Azur;36;6;22.4705882353
